aDNAID,CitationID,Country,Resampled,Site description,Multiple names,Geolocation,Overall chronology,Sample chronology,References,Culture,IndividualID,Anthropological sex,Anthropological age,Grave,Body positioning,Body arrangement,Grave goods,14C,Images,notes,...22
"KZ-KAR005, Kairan I, Enclosure 11, Grave 3 (I4779)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,NA,NA
"KZ-KAR-006, Kairan I, Enclosure 11, Grave 3 (I4568)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,NA,NA
"KZ-KAR009, Kairan I, Enclosure 7a, Grave 1 (I4780)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,1,0,1,1.2,1.1,1.1,1,0,NA,NA
"KZ-KAR-010, Kairan I, Enclosure 10 (I4319)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1.2,1.1,1.1,1,0,NA,NA
"KZ-KAR-012, Kairan I, Enclosure 11, Grave 1 (I5761)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1.2,1.1,1.1,1,0,NA,NA
I5408 / OSTCOR24,mathi2018a,Romania,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,NA,NA
"KZ-KAZ-003, Kazakh Mys 2015, Area 6, Grave 1 (I4321)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,NA,NA
"KZ-KAZ-004, Kazakh Mys 2015, Area 6, Grave 1 (I4782)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1.2,1.1,1.2,1,0,NA,NA
"KZ-KAZ-005, Kazakh Mys 2015, Area 1, Grave 1 (I4322)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1.2,1,0,NA,NA
"KZ-KAZ-006, Kazakh Mys 2015, Area 3, Grave 1 (I4783)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,0,1,0,0,1,1.2,1.1,1.2,1,0,NA,NA
"KZ-KP-001, CMK, KP27390 (Цмк, кп27390), 9а (I4295)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,NA,NA
"KZ-KP-004, CMK, KP27390 (Цмк, кп27390), 6а (I4267)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,NA,NA
"KZ-KUZ-002, Kyzylbulak 1, burial 45 (I4323)",naras2019a,Kazakhstan,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,NA,NA
I5411 / SCCL_12,mathi2018a,Romania,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA
I5436 / SCCL_43,mathi2018a,Romania,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA
"KZ-UKZ-002, Grave (?) 1, KV E7 (I4787)",naras2019a,Kazakhstan,0,1,0,1,0,1,0,0,1,0.5,1.1,1,1.3,1.1,1.2,1,0,NA,NA
RISE391,allen2015a,Kazakhstan,0,0,0,0,0,0,0,1,1,1,1.1,1,0,0,0,1,0,NA,NA
"StPet36, collection 6037, individual 3, engraving 6, skeleton 9 (I6707)",naras2019a,Kazakhstan,0,1,0,1,1,1,0,1,1,1,1.2,0,0,0,0,1,0,NA,NA
"StPet37, collection 6095, individual 9 (I6708)",naras2019a,Kazakhstan,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,NA,NA
"StPet38, collection 6095, burial place 1, grave 5g, individual 13 (I6709)",naras2019a,Kazakhstan,0,0,0,1,0,1,0,0,1,0.5,1.3,0,0,0,0,1,0,NA,NA
TB ctx 129. Bag ZA-0255 (I3456),naras2019a,Kazakhstan,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,NA,NA
TB-13/14E22 (below/in)-SF (I3451),naras2019a,Kazakhstan,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,NA,NA
"Tomsk_4114, inventory number 4114, Kurgan 3, burial3 (I6788)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,NA,NA
"Tomsk_4335, inventory number 4335, Kurgan 6, burial 1 (I6789)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4337, inventory number 4337, Kurgan 8, burial 1 (I6790)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4341, inventory number 4341, Kurgan 17, burial 1 (I6791)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4344, inventory number 4344, Kurgan 23d, burial 1 (I6792)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4346, inventory number 4346, Kurgan 27a, burial 1 (I6793)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4347, inventory number 4347, Kurgan 29b, burial 1 (I6794)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4350, inventory number 4350, Kurgan 36a, burial 1 (I6795)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4351, inventory number 4351, Kurgan 40, burial 2 (I6796)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4352, inventory number 4352, Kurgan 40, burial 6 (I6797)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
"Tomsk_4371, inventory number 4371, Kurgan 4, burial 1, Satan burial ground (I6799)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,1,1.2,0,0,1,0,NA,NA
PIE019,pensk2023a,Romania,0,1,0,1,1,1,0.1,1,1,1,1.2,0,1.2,1.1,1,0,0,NA,NA
UZ0074/I0061,haak2015a,Russia,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,"""UZ0074/I0061 (MAE RAS collection number 5773-74, grave number 142) from the ~5500 BCE Mesolithic site Yuzhnyy Oleni Ostrov (island in Lake Onega) in Karelia, Western Russia, for which a complete mitochondrial genome was published recently""",NA
UzOO77,mittn2018a,Russia,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"""Co-analyzed with new data is the genome-wide data of UzOO-40 and UzOO-74 from this site which has been reported in previous studies""; includes description of the site",NA
"Tomsk_4387, inventory number 4387, Kurgan 1, burial1 (I6800)",naras2019a,Kazakhstan,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,NA,NA
NEO57,allen2024a,Kazakhstan,0,1,0,1,1,1,1,0,1,1,1.2,0,1,0,1.2,1,0,NA,NA
NEO899,allen2024a,Kazakhstan,0,1,0,1,0,1,1,1,1,1,1.2,1,1,1,1.1,1,0,NA,NA
NEO900,allen2024a,Kazakhstan,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,1.1,1,0,NA,NA
NEO901,allen2024a,Kazakhstan,0,1,0,1,1,1,1,0,1,1,1.3,0,1.2,1.1,1,1,0,NA,NA
NEO902,allen2024a,Kazakhstan,0,1,0,1,1,1,1,1,1,1,1.3,0,0,0,1.1,1,0,NA,NA
NEO904,allen2024a,Kazakhstan,0,1,0,1,1,1,1,1,1,0.5,1.3,1,0,0,1.1,1,0,NA,NA
Aigyrzhal K.105 (I11527),naras2019a,Kyrgyzstan,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA
Aigyrzhal K.67 (I11526),naras2019a,Kyrgyzstan,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,NA,NA
I4626 / ZVEJ25,mathi2018a,Latvia,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,"""We also report new 1240k capture data on the following five individuals with previously published shotgun data""; new samples from the site which include some information about the site, hence marked as present",NA
I4627 / ZVEJ26,mathi2018a,Latvia,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,"""We also report new 1240k capture data on the following five individuals with previously published shotgun data""; new samples from the site which include some information about the site, hence marked as present",NA
I4628 / ZVEJ27,mathi2018a,Latvia,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,"""We also report new 1240k capture data on the following five individuals with previously published shotgun data""; new samples from the site which include some information about the site, hence marked as present",NA
I4629 / ZVEJ28,mathi2018a,Latvia,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,"""We also report new 1240k capture data on the following five individuals with previously published shotgun data""; new samples from the site which include some information about the site, hence marked as present",NA
I4632 / ZVEJ32,mathi2018a,Latvia,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,"""We also report new 1240k capture data on the following five individuals with previously published shotgun data""; new samples from the site which include some information about the site, hence marked as present",NA
I4432 / ZVEJ10,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4434 / ZVEJ12,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1.2,1,0,NA,NA
I4436 / ZVEJ14,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4437 / ZVEJ15,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1.2,1,0,NA,NA
I4438 / ZVEJ16,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4439 / ZVEJ20,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1.2,1,0,NA,NA
I4440 / ZVEJ21,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,1,1.3,0,0,0,1,1,0,NA,NA
I4441/ ZVEJ22,mathi2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.3,0,0,0,1,1,0,NA,NA
I4550 / ZVEJ3,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4551 / ZVEJ4,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1.2,1,0,NA,NA
I4552 / ZVEJ5,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4553 / ZVEJ13,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4554 / ZVEJ24,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1.2,1,0,NA,NA
I4595 / ZVEJ8,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4596 / ZVEJ9,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,0.5,1.3,0,0,0,1,1,0,NA,NA
I4630 / ZVEJ30,mathi2018a,Latvia,0,1,0,1,0,1,1,0,1,1,1.3,0,0,0,1.2,1,0,NA,NA
Kivutkalns153,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,0,0,0,1,1,0,NA,NA
Kivutkalns164,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,0,1.2,0,0,0,1,1,0,NA,NA
Kivutkalns19,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,1,0,1.2,1,0,NA,NA
Kivutkalns194,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,1,0,1.2,1,0,NA,NA
Kivutkalns207,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,0,0,1.2,1,0,NA,NA
Kivutkalns209,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,0,0,0,1,0,NA,NA
Kivutkalns215,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,0,0,1,1,0,NA,NA
Kivutkalns222,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,1,0,1.2,1,0,NA,NA
Kivutkalns25,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,1,0,1.2,1,0,NA,NA
Kivutkalns42,mittn2018a,Latvia,0,1,0,1,1,1,1,0,1,1,1.2,1,0,0,1,1,0,NA,NA
Latvia_HG1,jones2017a,Latvia,0,1,0,0,1,1,1,0,1,1,1.1,0,0,0,0,1,0,NA,NA
Latvia_HG2,jones2017a,Latvia,0,1,0,0,1,1,1,0,1,1,1.1,0,1.2,1.1,1.2,1,0,NA,NA
Latvia_HG3,jones2017a,Latvia,0,1,0,0,1,1,1,0,1,1,1.1,0,1.2,1.1,1.1,1,0,NA,NA
Latvia_LN1,jones2017a,Latvia,0,1,0,0,1,1,1,0,1,1,1.1,0,0,0,1.2,1,0,NA,NA
Latvia_MN1,jones2017a,Latvia,0,1,0,0,1,1,1,0,1,1,1.1,0,1.2,1.1,1.2,1,0,NA,NA
Latvia_MN2,jones2017a,Latvia,0,1,0,0,1,1,1,0,1,1,1.1,1,1.2,0,1.1,1,0,NA,NA
NEO307,allen2024a,Latvia,0,1,0,1,1,1,1,0,1,1,1.3,0,1.2,0,1,1,0,NA,NA
"1000, kurgan 2, burial 6, skeleton 6 / 1002, kurgan 2, burial 6, skeleton 8 / 1006, kurgan 2, burial 9, skeleton 2 (I1027)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
Biržai 1,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Donkalnis1,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Donkalnis4,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Donkalnis5,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,0.5,1.1,0,0,0,0,1,0,NA,NA
Donkalnis6,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Donkalnis7,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Gyvakarai1,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Kretuonas1,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Kretuonas2,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Kretuonas3,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Kretuonas4,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Kretuonas5,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Kretuonas6,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,0.5,1.1,0,0,0,0,1,0,NA,NA
Plinkaigalis241,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Plinkaigalis242,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
RISE598,allen2015a,Lithuania,0,0,0,0,0,1,0,0,1,1,1.1,1,0,0,0,1,0,NA,NA
Spiginas 1,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Spiginas 2,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Spiginas 3,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,NA,NA
Spiginas 4,mittn2018a,Lithuania,0,1,0,1,1,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Turlojiske1,mittn2018a,Lithuania,0,1,0,1,0,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Turlojiske1932,mittn2018a,Lithuania,0,1,0,1,0,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
"1005, kurgan 2, burial 9, skeleton 1 (I1086)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
Turlojiske3,mittn2018a,Lithuania,0,1,0,1,0,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
Turlojiske4,mittn2018a,Lithuania,0,1,0,1,0,1,1,1,1,1,1.2,0,0,0,0,1,0,NA,NA
"1008, kurgan 2, burial 8, skeleton 2 (I1029)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"1009, kurgan 2, burial 8, skeleton 3 (I1063)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
Loschbour,lazar2014a,Luxembourg,0,1,0,0,1,1,1,0,0,0,1.2,0,1.2,0,1.2,1,0,NA,NA
I0676 / Mace7 (no 1),mathi2018a,Macedonia,0,1,0,1,1,1,1,0,1,1,1.2,0,0,0,0,1,0,NA,NA
"1010, kurgan 2, burial 8, skeleton 4 (I1064)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.1,1,0,0,0,0,1,NA,NA
"1011, kurgan 2, burial 13 (I1088)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.1,1,0,0,0,0,1,NA,NA
I4067/skeleton 127-M1,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4068/skeleton 228-M3,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4069/skeleton 229-M4,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4070/skeleton 230 barrow I-M7,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4071/skeleton 231 barrow I-M10,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4073/skeleton 236-M13,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4074/skeleton 242-M14,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4075/skeleton 243-M15,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I4076/skeleton 247-M18,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
I5748/skeleton 575-M22,olald2018a,Netherlands,0,1,0,1,1,1,1,1,1,1,0,1,1.2,1.1,0,1,0,NA,NA
"1012, kurgan 2, burial 5, skeleton 1 (I0942)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
NEO17,allen2024a,Norway,0,1,0,1,1,1,1,0,1,1,1.2,0,0,0,0,1,0,NA,NA
10122 / SVP35 (grave 12),mathi2015a,Russia,0,1,0,1,1,1,1,0,1,1,1.2,0,1.2,0,1.1,0,0,NA,NA
"1013, kurgan 2, burial 5, skeleton 2 (I0987)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"1015, kurgan 2, burial 5, skeleton 3a (I1089)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"1016, kurgan 2, burial 5, skeleton 4 (I1065)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"BKG11W, Feature 46, DA-BIR0317-028 (I6890)",naras2019a,Pakistan,0,1,1,1,1,1,1,0,1,1,1.2,1,1,1,0,1,0,NA,NA
"BKG12E, Feature 48, DA-BIR0317-021 (I7714)",naras2019a,Pakistan,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,NA,NA
"BKG308, Feature 139, DA-BIR0317-030 (I7715)",naras2019a,Pakistan,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,NA,NA
"G IV Grave B, Individual 1 in a double burial, DA-UDE0317-071 (I8193)",naras2019a,Pakistan,0,1,0,1,1,1,1,0,1,1,1.2,1,0,0,1.2,1,0,NA,NA
"1017, kurgan 2, burial 5, skeleton 1 (I0943)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"1018, kurgan 2, burial 5, skeleton 5a (I0989)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"Grave 1, Individual 1 or 2 in a double burial, DA-UDE0317-024 (I6899)",naras2019a,Pakistan,0,1,0,1,1,1,1,0,1,0.5,1.1,1,0,0,1.2,1,1,problems with individual identification reported in detail,NA
"Grave 1, Individual 1, ALIG_1_4 (I8218)",naras2019a,Pakistan,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1.2,1,0,NA,NA
10232 / SVP12,mathi2015a,Russia,0,1,0,1,0,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
"Grave 10, Individual 1 in a double burial, data from UDG34+UDG39, DA-UDE0317-040 (I1985)",naras2019a,Pakistan,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,NA,NA
"Grave 10, Individual 2 in a double burial, UDG38 (I1994)",naras2019a,Pakistan,0,1,0,1,1,1,1,0,1,0,0,1,1.1,1.1,0,1,1,NA,NA
"Grave 1002, BKG11, DA-BIR0317-014 (I6889)",naras2019a,Pakistan,0,1,1,1,1,1,1,0,1,1,1.3,1,1.2,0,0,1,0,NA,NA
10234 / SVP25,mathi2015a,Russia,0,0,0,1,0,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
10235 / SVP26,mathi2015a,Russia,0,0,0,1,0,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
"1024, kurgan 4, burial 4 (I1090)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
10359 / SVP7,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
"Grave 11, single burial, DA-SIM0317-005 (I6891)",naras2019a,Pakistan,0,1,0,1,1,1,1,0,1,1,1.2,1,1.2,0,0,1,0,NA,NA
10360 / SVP8,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,0.1,1,0,0,0,0,0,NA,NA
10361 / SVP9,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
10374 / SVP16,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,1.2,1,0,0,0,0,0,multiple names: no russian name but numbering is present,NA
"Grave 12, single burial, DA-SIM0317-015 (I7717)",naras2019a,Pakistan,0,1,0,1,1,1,1,0,1,1,1.2,0,1,0,0,1,0,NA,NA
10419 / SVP27,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,1.3,1,0,0,1.1,0,0,NA,NA
10421 / SVP29,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
10422 / SVP30,mathi2015a,Russia,0,0,0,1,0,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
10423 / SVP31,mathi2015a,Russia,0,0,0,1,0,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
10424 / SVP32,mathi2015a,Russia,0,0,0,1,0,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
10430 / SVP39,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,1.3,1,0,0,1.2,0,0,NA,NA
"Grave 135, Individual 1 (?) in a double burial, LOEB_53 (I6553)",naras2019a,Pakistan,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,problems with assignment explicitly mentioned,NA
"Grave 135, Individual 1 in a double burial (I6292)",naras2019a,Pakistan,0,1,0,1,0,1,1,0,1,0,0,1,1.1,0,1,1,0,NA,NA
10431 / SVP40,mathi2015a,Russia,0,1,0,1,1,1,0,1,1,1,1.3,1,0,0,1.1,0,0,NA,NA
10433 / SVP46 (grave 1),mathi2015a,Russia,0,1,0,1,1,1,1,0,1,1,1.2,0,1.2,0,1.2,0,0,NA,NA
10434 / SVP47 (grave 17),mathi2015a,Russia,0,1,0,1,1,1,1,0,1,1,1.2,0,1.2,0,1,0,0,NA,NA
"138, BARN-014 (I11214)",naras2019a,Russia,0,1,0,1,0,1,1,0,0,0.5,1.1,0,0,0,0,0,0,NA,NA
"39, kurgan 4, grave 8, individual 1 (I7480)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.1,1,1,1,1.2,0,1,NA,NA
"58, Utyevka V, 1/1 (I7489)",naras2019a,Russia,0,0,0,1,0,1,0,1,1,1,1.3,1,0,0,0,0,0,NA,NA
"937, kurgan 4, burial 3 (I0937)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"Grave 145, single burial, 566 (I12147)",naras2019a,Pakistan,0,1,0,1,0,1,1,0,1,0,0,0,1.2,0,1.1,1,0,NA,NA
"939, kurgan 4, burial 1 (I0938)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"945, kurgan 4, burial 9, skeleton 1 (I1003)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"946, kurgan 4, burial 11, skeleton 2 (I1053)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"948, kurgan 4, burial 9, skeleton 2 (I0939)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"949, kurgan 4, burial 11, skeleton 4 (I1054)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"950, kurgan 4, burial 2 (I0940)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"952, kurgan 4, burial 2, skeleton 3 (I1055)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"956, kurgan 4, burial 5, skeleton 1 (I1006)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.1,1,0,0,0,0,1,NA,NA
"957, kurgan 4, burial 5, skeleton 2 (I1007)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"Grave 170, single burial (I5400)",naras2019a,Pakistan,0,1,0,1,0,1,1,0,1,0,0,0,1.2,0,1,1,0,NA,NA
"960, kurgan 4, burial 5, skeleton 5 (I1008)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"964, kurgan 2, burial 4, skeleton 3 (I1010)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
"965, kurgan 2, burial 4, skeleton 4 / 966, kurgan 2, burial 4, skeleton 5 (I1011)",naras2019a,Russia,0,1,0,1,1,1,1,1,1,1,1.2,1,0,0,0,0,1,NA,NA
