CitationID,Name,Affiliation
lazar2014a,"Tishkoff, Sarah A.","Department of Biology and Genetics, University of Pennsylvania, Philadelphia, 19104, Pennsylvania, USA"
lazar2014a,"Toncheva, Draga","Department of Medical Genetics, National Human Genome Center, Medical University Sofia, Sofia 1431, Bulgaria"
lazar2014a,"Turdikulova, Shahlo","Institute of Bioorganic Chemistry Academy of Sciences Republic of Uzbekistan, Tashkent 100125, Uzbekistan"
lazar2014a,"Uktveryte, Ingrida","Department of Human and Medical Genetics, Vilnius University, Vilnius LT-08661, Lithuania"
lazar2014a,"Utevska, Olga","Department of Genetics and Cytology, V. N. Karazin Kharkiv National University, Kharkiv 61077, Ukraine"
lazar2014a,"van Driem, George","Institute of Linguistics, University of Bern, Bern CH-3012, Switzerland"
lazar2014a,"Vasquez, René","Instituto Boliviano de Biología de la Altura, Universidad Mayor de San Andrés, 591 2 La Paz, Bolivia"
lazar2014a,"Vasquez, René","UniversidadAutonoma Tomás Frías, Potosí, Bolivia"
lazar2014a,"Villems, Richard","Estonian Biocentre, Evolutionary Biology group, Tartu, 51010, Estonia"
lazar2014a,"Villems, Richard","Department of Evolutionary Biology, University of Tartu, Tartu 51010, Estonia"
lazar2014a,"Villems, Richard","Estonian Academy of Sciences, Tallinn 10130, Estonia"
lazar2014a,"Villena, Mercedes","Instituto Boliviano de Biología de la Altura, Universidad Mayor de San Andrés, 591 2 La Paz, Bolivia"
lazar2014a,"Villena, Mercedes","UniversidadAutonoma Tomás Frías, Potosí, Bolivia"
lazar2014a,"Voevoda, Mikhail","Institute of Cytology and Genetics, Siberian Branch of Russian Academy of Sciences, Novosibirsk 630090, Russia"
lazar2014a,"Voevoda, Mikhail","Institute of Internal Medicine, Siberian Branch of Russian Academy of Medical Sciences, Novosibirsk 630089, Russia"
lazar2014a,"Voevoda, Mikhail","Novosibirsk State University, Novosibirsk 630090, Russia"
lazar2014a,"Wahl, Joachim","State Office for Cultural Heritage Management Baden-Württemberg, Osteology, Konstanz D-78467, Germany"
lazar2014a,"Winkler, Cheryl A.","Basic Research Laboratory, NCI, NIH, Frederick National Laboratory, Leidos Biomedical, Frederick, Maryland 21702, USA"
lazar2014a,"Yepiskoposyan, Levon","Laboratory of Ethnogenomics, Institute of Molecular Biology, National Academy of Sciences of Armenia, Yerevan 0014, Armenia"
lazar2014a,"Zalloua, Pierre","Lebanese American University, School of Medicine, Beirut 13-5053, Lebanon"
lazar2014a,"Zalloua, Pierre","Harvard School of Public Health, Boston, 02115, Massachusetts, USA"
lazar2014a,"Zemunik, Tatijana","Department of Medical Biology, University of Split, School of Medicine, Split 21000, Croatia"
lazar2016a,"Alpaslan Roodenberg, Songül","J.M. van Nassaulaan 9, Santpoort-Noord, 2071 VA, The Netherlands"
lazar2016a,"Bejenaru, Luminita","Faculty of Biology, Alexandru Ioan Cuza University of Iasi, Iasi, 700505, Romania"
lazar2016a,"Blüher, Matthias","Department of Internal Medicine and Dermatology, Clinic of Endocrinology and Nephrology, Leipzig, 04103, Germany"
lazar2016a,"Bocquentin, Fanny","French National Centre for Scientific Research, UMR 7041, Nanterre Cedex, 92023, France"
lazar2016a,"Campbell, Archie","Generation Scotland, Centre for Genomic and Experimental Medicine, MRC Institute of Genetics and Molecular Medicine, University of Edinburgh, Western General Hospital, Edinburgh, EH4 2XU, UK"
lazar2016a,"Cavalleri, Gianpiero","RCSI Molecular & Cellular Therapeutics, Royal College of Surgeons in Ireland, Dublin 2, Ireland"
lazar2016a,"Comas, David","Institut de Biologia Evolutiva (CSIC-UPF), Departament de Ciències Experimentals i de la Salut, Universitat Pompeu Fabra, Barcelona, 08003, Spain"
lazar2016a,"Connell, Sarah","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2016a,"Eshed, Vered","Israel Antiquities Authority, Jerusalem, 91004, Israel"
lazar2016a,"Fernandes, Daniel","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2016a,"Fernandes, Daniel","Department of Life Sciences, CIAS, University of Coimbra, Coimbra, 3000-456, Portugal"
lazar2016a,"Froguel, Philippe","Univ. Lille, CNRS, Institut Pasteur de Lille, UMR 8199 - EGID, Lille, F-59000, France"
lazar2016a,"Froguel, Philippe","Department of Genomics of Common Disease, Imperial College London, London Hammersmith Hospital, London, W12 0HS, UK"
lazar2016a,"Fu, Qiaomei","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Fu, Qiaomei","Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig, 04103, Germany"
lazar2016a,"Fu, Qiaomei","Key Laboratory of Vertebrate Evolution and Human Origins of Chinese Academy of Sciences, IVPP, CAS, 100044, Beijing, China"
lazar2016a,"Gamarra, Beatriz","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2016a,"Gasparian, Boris","Institute of Archaeology and Ethnology, National Academy of Sciences of the Republic of Armenia, Yerevan, 0025, Republic of Armenia"
lazar2016a,"Gerritsen, Fokke","Netherlands Institute in Turkey, Istanbul, 34433, Turkey"
lazar2016a,"Gilbert, Edmund","RCSI Molecular & Cellular Therapeutics, Royal College of Surgeons in Ireland, Dublin 2, Ireland"
lazar2016a,"Gonzalez-Fortes, Gloria","Department of Biology and Evolution, University of Ferrara, Ferrara, I-44121, Italy"
lazar2016a,"Gregg, Michael","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, 19104, Pennsylvania, USA"
lazar2016a,"Harney, Eadaoin","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Harney, Eadaoin","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Harney, Eadaoin","Department of Organismic and Evolutionary Biology, Harvard University, Cambridge, 02138, Massachusetts, USA"
lazar2016a,"Hovhannisyan, Nelli A.","Center of Excellence in Applied Biosciences, Yerevan State University, Yerevan, 0025, Republic of Armenia"
lazar2016a,"Jones, Eppie R.","Department of Zoology, University of Cambridge, Cambridge, CB2 3EJ, UK"
lazar2016a,"Kerr, Shona M.","Generation Scotland, Centre for Genomic and Experimental Medicine, MRC Institute of Genetics and Molecular Medicine, University of Edinburgh, Western General Hospital, Edinburgh, EH4 2XU, UK"
lazar2016a,"Kovacs, Peter","Leipzig University Medical Center, IFB Adiposity Diseases, Leipzig, 04103, Germany"
lazar2016a,"Krause, Johannes","Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
lazar2016a,"Lazaridis, Iosif","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Lazaridis, Iosif","Broad Institute of MIT and Harvard, Cambridge, 02142, Massachusetts, USA"
lazar2016a,"Lengyel, György","Department of Prehistory and Archaeology, University of Miskolc, Miskolc-Egyetemváros, 3515, Hungary"
lazar2016a,"Mallick, Swapan","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Mallick, Swapan","Broad Institute of MIT and Harvard, Cambridge, 02142, Massachusetts, USA"
lazar2016a,"Mallick, Swapan","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"McGettigan, Darren","School of History, Newman Building, University College Dublin, Belfield, Dublin 4, Ireland"
lazar2016a,"Meiklejohn, Christopher","Department of Anthropology, University of Winnipeg, Winnipeg, R3B 2E9, Manitoba, Canada"
lazar2016a,"Merrett, Deborah C.","Department of Archaeology, Simon Fraser University, Burnaby, V5A 1S6, British Columbia, Canada"
lazar2016a,"Merrigan, Michael","Genealogical Society of Ireland, Dún Laoghaire, County Dublin, Ireland"
lazar2016a,"Merriwether, D. Andrew","Department of Anthropology, Binghamton University, State University of New York, New York, 13902, USA"
lazar2016a,"Mizrahi, Ahuva-Sivan","Israel Antiquities Authority, Jerusalem, 91004, Israel"
lazar2016a,"Monge, Janet M.","University of Pennsylvania Museum of Archaeology and Anthropology, Philadelphia, 19104, Pennsylvania, USA"
lazar2016a,"Nadel, Dani","The Zinman Institute of Archaeology, University of Haifa, Haifa, 3498838, Israel"
lazar2016a,"Novak, Mario","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2016a,"Novak, Mario","Institute for Anthropological Research, Zagreb, 10000, Croatia"
lazar2016a,"O'Reilly, Seamus","Genealogical Society of Ireland, Dún Laoghaire, County Dublin, Ireland"
lazar2016a,"Patterson, Nick","Broad Institute of MIT and Harvard, Cambridge, 02142, Massachusetts, USA"
lazar2016a,"Pinhasi, Ron","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2016a,"Reich, David","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Reich, David","Broad Institute of MIT and Harvard, Cambridge, 02142, Massachusetts, USA"
lazar2016a,"Reich, David","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Richards, Martin B.","Department of Biological Sciences, School of Applied Sciences, University of Huddersfield, Queensgate, HD1 3DH, Huddersfield, UK"
lazar2016a,"Rohland, Nadin","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Rollefson, Gary","Department of Anthropology, Whitman College, Walla Walla, 99362, Washington, USA"
lazar2016a,"Semino, Ornella","Dipartimento di Biologia e Biotecnologie “L. Spallanzani”, Università di Pavia, Pavia, 27100, Italy"
lazar2016a,"Shamoon-Pour, Michel","Department of Anthropology, Binghamton University, State University of New York, New York, 13902, USA"
lazar2016a,"Sirak, Kendra","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2016a,"Sirak, Kendra","Department of Anthropology, Emory University, Atlanta, 30322, Georgia, USA"
lazar2016a,"Stefanescu, Gheorghe","Institutul de Cercetari Biologice, Iaşi, 700505, Romania"
lazar2016a,"Stewardson, Kristin","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Stewardson, Kristin","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2016a,"Stumvoll, Michael","Department of Internal Medicine and Dermatology, Clinic of Endocrinology and Nephrology, Leipzig, 04103, Germany"
lazar2016a,"Tönjes, Anke","Department of Internal Medicine and Dermatology, Clinic of Endocrinology and Nephrology, Leipzig, 04103, Germany"
lazar2016a,"Torroni, Antonio","Dipartimento di Biologia e Biotecnologie “L. Spallanzani”, Università di Pavia, Pavia, 27100, Italy"
lazar2016a,"Wilson, James F.","Usher Institute for Population Health Sciences and Informatics, University of Edinburgh, Edinburgh, EH8 9AG, UK"
lazar2016a,"Wilson, James F.","MRC Human Genetics Unit, MRC Institute of Genetics and Molecular Medicine, University of Edinburgh, Edinburgh, EH4 2XU, UK"
lazar2016a,"Yengo, Loic","Univ. Lille, CNRS, Institut Pasteur de Lille, UMR 8199 - EGID, Lille, F-59000, France"
lazar2017a,"Alpaslan Roodenberg, Songül","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2017a,"Arnott, Robert","Green Templeton College, University of Oxford, Woodstock Road, Oxford, OX2 6HG, UK"
lazar2017a,"Fernandes, Daniel M.","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2017a,"Fernandes, Daniel M.","Department of Life Sciences, CIAS, University of Coimbra, Coimbra, 3000-456, Portugal"
lazar2017a,"Furtwängler, Anja","Institute for Archaeological Sciences, University of Tübingen, Tübingen, 72074, Germany"
lazar2017a,"Hughey, Jeffery R.","Division of Mathematics, Science, and Engineering, Hartnell College, 411 Central Avenue, Salinas, 93901, California, USA"
lazar2017a,"Konsolaki-Yannopoulou, Eleni","26th Ephorate of Prehistoric and Classical Antiquities, Greek Ministry of Culture, Piraeus, 13536, Greece"
lazar2017a,"Korres, George","Department of Archaeology, University of Athens, Athens, 17584, Greece"
lazar2017a,"Krause, Johannes","Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
lazar2017a,"Krause, Johannes","Institute for Archaeological Sciences, University of Tübingen, Tübingen, 72074, Germany"
lazar2017a,"Lazaridis, Iosif","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2017a,"Lazaridis, Iosif","Broad Institute of Harvard and MIT, Cambridge, 02142, Massachusetts, USA"
lazar2017a,"Lotakis, Dimitra M.","Division of Medical Genetics, University of Washington, Seattle, Washington, 98195, USA"
lazar2017a,"Mallick, Swapan","Department of Genetics, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2017a,"Mallick, Swapan","Broad Institute of Harvard and MIT, Cambridge, 02142, Massachusetts, USA"
lazar2017a,"Mallick, Swapan","Howard Hughes Medical Institute, Harvard Medical School, Boston, 02115, Massachusetts, USA"
lazar2017a,"Maniatis, Yannis","Laboratory of Archaeometry, National Center for Scientific Research ‘Demokritos’, Aghia Paraskevi, 153 10, Attiki, Greece"
lazar2017a,"Martlew, Holley","The Holley Martlew Archaeological Foundation, The Hellenic Archaeological Foundation, Tivoli House, Tivoli Road, Cheltenham, GL50 2TD, UK"
lazar2017a,"McGeorge, P. J. P.","British School at Athens, Athens, 106 76, Greece"
lazar2017a,"Michalodimitrakis, Manolis","University of Crete Medical School, 711 13 Herakleion, Crete, Greece"
lazar2017a,"Mittnik, Alissa","Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
lazar2017a,"Mittnik, Alissa","Institute for Archaeological Sciences, University of Tübingen, Tübingen, 72074, Germany"
lazar2017a,"Navas, Patrick A.","Division of Medical Genetics, University of Washington, Seattle, Washington, 98195, USA"
lazar2017a,"Özsait, Mehmet","Erenköy, Bayar caddesi, Eser Apt. Number 7, Daire 24, Kadıköy, Istanbul, Turkey"
lazar2017a,"Özsait, Nesrin","Erenköy, Bayar caddesi, Eser Apt. Number 7, Daire 24, Kadıköy, Istanbul, Turkey"
lazar2017a,"Papathanasiou, Anastasia","Ephorate of Paleoantropology and Speleology, Greek Ministry of Culture, Athens, 11636, Greece"
lazar2017a,"Patterson, Nick","Broad Institute of Harvard and MIT, Cambridge, 02142, Massachusetts, USA"
lazar2017a,"Patterson, Nick","Radcliffe Institute, Cambridge, 02138, Massachusetts, USA"
lazar2017a,"Peltzer, Alexander","Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
lazar2017a,"Peltzer, Alexander","Integrative Transcriptomics, Centre for Bioinformatics, University of Tübingen, Tübingen, 72076, Germany"
lazar2017a,"Pfrengle, Saskia","Institute for Archaeological Sciences, University of Tübingen, Tübingen, 72074, Germany"
lazar2017a,"Pinhasi, Ron","School of Archaeology and Earth Institute, Belfield, University College Dublin, Dublin 4, Ireland"
lazar2017a,"Pinhasi, Ron","Department of Anthropology, University of Vienna, Althanstraße 14, Vienna, 1090, Austria"
lazar2017a,"Posth, Cosimo","Max Planck Institute for the Science of Human History, Jena, 07745, Germany"
